api_source,module_name,functional_cluster,api_order_in_module,api_name,signature,description
driver,Texture Object Management,texture_surface_tensor,1,cuTexObjectCreate,"CUresult cuTexObjectCreate ( CUtexObject * pTexObject , const CUDA_RESOURCE_DESC * pResDesc , const CUDA_TEXTURE_DESC * pTexDesc , const CUDA_RESOURCE_VIEW_DESC * pResViewDesc )",Creates a texture object.
driver,Texture Object Management,texture_surface_tensor,2,cuTexObjectDestroy,CUresult cuTexObjectDestroy ( CUtexObject texObject ),Destroys a texture object.
driver,Texture Object Management,texture_surface_tensor,3,cuTexObjectGetResourceDesc,"CUresult cuTexObjectGetResourceDesc ( CUDA_RESOURCE_DESC * pResDesc , CUtexObject texObject )",Returns a texture object's resource descriptor.
driver,Texture Object Management,texture_surface_tensor,4,cuTexObjectGetResourceViewDesc,"CUresult cuTexObjectGetResourceViewDesc ( CUDA_RESOURCE_VIEW_DESC * pResViewDesc , CUtexObject texObject )",Returns a texture object's resource view descriptor.
driver,Texture Object Management,texture_surface_tensor,5,cuTexObjectGetTextureDesc,"CUresult cuTexObjectGetTextureDesc ( CUDA_TEXTURE_DESC * pTexDesc , CUtexObject texObject )",Returns a texture object's texture descriptor.
driver,Surface Object Management,texture_surface_tensor,1,cuSurfObjectCreate,"CUresult cuSurfObjectCreate ( CUsurfObject * pSurfObject , const CUDA_RESOURCE_DESC * pResDesc )",Creates a surface object.
driver,Surface Object Management,texture_surface_tensor,2,cuSurfObjectDestroy,CUresult cuSurfObjectDestroy ( CUsurfObject surfObject ),Destroys a surface object.
driver,Surface Object Management,texture_surface_tensor,3,cuSurfObjectGetResourceDesc,"CUresult cuSurfObjectGetResourceDesc ( CUDA_RESOURCE_DESC * pResDesc , CUsurfObject surfObject )",Returns a surface object's resource descriptor.
driver,Tensor Map Object Managment,texture_surface_tensor,1,cuTensorMapEncodeIm2col,"CUresult cuTensorMapEncodeIm2col ( CUtensorMap * tensorMap , CUtensorMapDataType tensorDataType , cuuint32_t tensorRank , void* globalAddress , const cuuint64_t* globalDim , const cuuint64_t* globalStrides , const int* pixelBoxLowerCorner , const int* pixelBoxUpperCorner , cuuint32_t channelsPerPixel , cuuint32_t pixelsPerColumn , const cuuint32_t* elementStrides , CUtensorMapInterleave interleave , CUtensorMapSwizzle swizzle , CUtensorMapL2promotion l2Promotion , CUtensorMapFloatOOBfill oobFill )",Create a tensor map descriptor object representing im2col memory region.
driver,Tensor Map Object Managment,texture_surface_tensor,2,cuTensorMapEncodeTiled,"CUresult cuTensorMapEncodeTiled ( CUtensorMap * tensorMap , CUtensorMapDataType tensorDataType , cuuint32_t tensorRank , void* globalAddress , const cuuint64_t* globalDim , const cuuint64_t* globalStrides , const cuuint32_t* boxDim , const cuuint32_t* elementStrides , CUtensorMapInterleave interleave , CUtensorMapSwizzle swizzle , CUtensorMapL2promotion l2Promotion , CUtensorMapFloatOOBfill oobFill )",Create a tensor map descriptor object representing tiled memory region.
driver,Tensor Map Object Managment,texture_surface_tensor,3,cuTensorMapReplaceAddress,"CUresult cuTensorMapReplaceAddress ( CUtensorMap * tensorMap , void* globalAddress )",Modify an existing tensor map descriptor with an updated global address.
driver,Peer Context Memory Access,device_and_context,1,cuCtxDisablePeerAccess,CUresult cuCtxDisablePeerAccess ( CUcontext peerContext ),Disables direct access to memory allocations in a peer context and unregisters any registered allocations.
driver,Peer Context Memory Access,device_and_context,2,cuCtxEnablePeerAccess,"CUresult cuCtxEnablePeerAccess ( CUcontext peerContext , unsigned int Flags )",Enables direct access to memory allocations in a peer context.
driver,Peer Context Memory Access,device_and_context,3,cuDeviceCanAccessPeer,"CUresult cuDeviceCanAccessPeer ( int* canAccessPeer , CUdevice dev , CUdevice peerDev )",Queries if a device may directly access a peer device's memory.
driver,Peer Context Memory Access,device_and_context,4,cuDeviceGetP2PAttribute,"CUresult cuDeviceGetP2PAttribute ( int* value , CUdevice_P2PAttribute attrib , CUdevice srcDevice , CUdevice dstDevice )",Queries attributes of the link between two devices.
driver,Graphics Interoperability,graph_management,1,cuGraphicsMapResources,"CUresult cuGraphicsMapResources ( unsigned int count , CUgraphicsResource * resources , CUstream hStream )",Map graphics resources for access by CUDA.
driver,Graphics Interoperability,graph_management,2,cuGraphicsResourceGetMappedMipmappedArray,"CUresult cuGraphicsResourceGetMappedMipmappedArray ( CUmipmappedArray * pMipmappedArray , CUgraphicsResource resource )",Get a mipmapped array through which to access a mapped graphics resource.
driver,Graphics Interoperability,graph_management,3,cuGraphicsResourceGetMappedPointer,"CUresult cuGraphicsResourceGetMappedPointer ( CUdeviceptr * pDevPtr , size_t* pSize , CUgraphicsResource resource )",Get a device pointer through which to access a mapped graphics resource.
driver,Graphics Interoperability,graph_management,4,cuGraphicsResourceSetMapFlags,"CUresult cuGraphicsResourceSetMapFlags ( CUgraphicsResource resource , unsigned int flags )",Set usage flags for mapping a graphics resource.
driver,Graphics Interoperability,graph_management,5,cuGraphicsSubResourceGetMappedArray,"CUresult cuGraphicsSubResourceGetMappedArray ( CUarray * pArray , CUgraphicsResource resource , unsigned int arrayIndex , unsigned int mipLevel )",Get an array through which to access a subresource of a mapped graphics resource.
driver,Graphics Interoperability,graph_management,6,cuGraphicsUnmapResources,"CUresult cuGraphicsUnmapResources ( unsigned int count , CUgraphicsResource * resources , CUstream hStream )",Unmap graphics resources.
driver,Graphics Interoperability,graph_management,7,cuGraphicsUnregisterResource,CUresult cuGraphicsUnregisterResource ( CUgraphicsResource resource ),Unregisters a graphics resource for access by CUDA.
driver,Driver Entry Point Access,module_library_entrypoint,1,cuGetProcAddress,"CUresult cuGetProcAddress ( const char* symbol , void** pfn , int cudaVersion , cuuint64_t flags , CUdriverProcAddressQueryResult * symbolStatus )",Returns the requested driver API function pointer.
driver,Coredump Attributes Control API,profiling_diagnostics,1,cuCoredumpGetAttribute,"CUresult cuCoredumpGetAttribute ( CUcoredumpSettings attrib , void* value , size_t* size )",Allows caller to fetch a coredump attribute value for the current context.
driver,Coredump Attributes Control API,profiling_diagnostics,2,cuCoredumpGetAttributeGlobal,"CUresult cuCoredumpGetAttributeGlobal ( CUcoredumpSettings attrib , void* value , size_t* size )",Allows caller to fetch a coredump attribute value for the entire application.
driver,Coredump Attributes Control API,profiling_diagnostics,3,cuCoredumpSetAttribute,"CUresult cuCoredumpSetAttribute ( CUcoredumpSettings attrib , void* value , size_t* size )",Allows caller to set a coredump attribute value for the current context.
driver,Coredump Attributes Control API,profiling_diagnostics,4,cuCoredumpSetAttributeGlobal,"CUresult cuCoredumpSetAttributeGlobal ( CUcoredumpSettings attrib , void* value , size_t* size )",Allows caller to set a coredump attribute value globally.
driver,Green Contexts,device_and_context,1,cuCtxFromGreenCtx,"CUresult cuCtxFromGreenCtx ( CUcontext * pContext , CUgreenCtx hCtx )",Converts a green context into the primary context.
driver,Green Contexts,device_and_context,2,cuCtxGetDevResource,"CUresult cuCtxGetDevResource ( CUcontext hCtx , CUdevResource * resource , CUdevResourceType type )",Get context resources.
driver,Green Contexts,device_and_context,3,cuDevResourceGenerateDesc,"CUresult cuDevResourceGenerateDesc ( CUdevResourceDesc * phDesc , CUdevResource * resources , unsigned int nbResources )",Generate a resource descriptor.
driver,Green Contexts,device_and_context,4,cuDevSmResourceSplitByCount,"CUresult cuDevSmResourceSplitByCount ( CUdevResource * result , unsigned int* nbGroups , const CUdevResource * input , CUdevResource * remaining , unsigned int useFlags , unsigned int minCount )",Splits CU_DEV_RESOURCE_TYPE_SM resources.
driver,Green Contexts,device_and_context,5,cuDeviceGetDevResource,"CUresult cuDeviceGetDevResource ( CUdevice device , CUdevResource * resource , CUdevResourceType type )",Get device resources.
driver,Green Contexts,device_and_context,6,cuGreenCtxCreate,"CUresult cuGreenCtxCreate ( CUgreenCtx * phCtx , CUdevResourceDesc desc , CUdevice dev , unsigned int flags )",Creates a green context with a specified set of resources.
driver,Green Contexts,device_and_context,7,cuGreenCtxDestroy,CUresult cuGreenCtxDestroy ( CUgreenCtx hCtx ),Destroys a green context.
driver,Green Contexts,device_and_context,8,cuGreenCtxGetDevResource,"CUresult cuGreenCtxGetDevResource ( CUgreenCtx hCtx , CUdevResource * resource , CUdevResourceType type )",Get green context resources.
driver,Green Contexts,device_and_context,9,cuGreenCtxRecordEvent,"CUresult cuGreenCtxRecordEvent ( CUgreenCtx hCtx , CUevent hEvent )",Records an event.
driver,Green Contexts,device_and_context,10,cuGreenCtxStreamCreate,"CUresult cuGreenCtxStreamCreate ( CUstream * phStream , CUgreenCtx greenCtx , unsigned int flags , int priority )",Create a stream for use in the green context.
driver,Green Contexts,device_and_context,11,cuGreenCtxWaitEvent,"CUresult cuGreenCtxWaitEvent ( CUgreenCtx hCtx , CUevent hEvent )",Make a green context wait on an event.
driver,Green Contexts,device_and_context,12,cuStreamGetGreenCtx,"CUresult cuStreamGetGreenCtx ( CUstream hStream , CUgreenCtx * phCtx )",Query the green context associated with a stream.
driver,Profiler Control,profiling_diagnostics,1,cuProfilerStart,CUresult cuProfilerStart ( void ),Enable profiling.
driver,Profiler Control,profiling_diagnostics,2,cuProfilerStop,CUresult cuProfilerStop ( void ),Disable profiling.
driver,OpenGL Interoperability,graphics_external_interop,1,cuGLGetDevices,"CUresult cuGLGetDevices ( unsigned int* pCudaDeviceCount , CUdevice * pCudaDevices , unsigned int cudaDeviceCount , CUGLDeviceList deviceList )",Gets the CUDA devices associated with the current OpenGL context.
driver,OpenGL Interoperability,graphics_external_interop,2,cuGraphicsGLRegisterBuffer,"CUresult cuGraphicsGLRegisterBuffer ( CUgraphicsResource * pCudaResource , GLuint buffer , unsigned int Flags )",Registers an OpenGL buffer object.
driver,OpenGL Interoperability,graphics_external_interop,3,cuGraphicsGLRegisterImage,"CUresult cuGraphicsGLRegisterImage ( CUgraphicsResource * pCudaResource , GLuint image , GLenum target , unsigned int Flags )",Register an OpenGL texture or renderbuffer object.
driver,OpenGL Interoperability,graphics_external_interop,4,cuWGLGetDevice,"CUresult cuWGLGetDevice ( CUdevice * pDevice , HGPUNV hGpu )",Gets the CUDA device associated with hGpu.
driver,Direct3D 9 Interoperability,graphics_external_interop,1,cuD3D9CtxCreate,"CUresult cuD3D9CtxCreate ( CUcontext * pCtx , CUdevice * pCudaDevice , unsigned int Flags , IDirect3DDevice9* pD3DDevice )",Create a CUDA context for interoperability with Direct3D 9.
driver,Direct3D 9 Interoperability,graphics_external_interop,2,cuD3D9CtxCreateOnDevice,"CUresult cuD3D9CtxCreateOnDevice ( CUcontext * pCtx , unsigned int flags , IDirect3DDevice9* pD3DDevice , CUdevice cudaDevice )",Create a CUDA context for interoperability with Direct3D 9.
driver,Direct3D 9 Interoperability,graphics_external_interop,3,cuD3D9GetDevice,"CUresult cuD3D9GetDevice ( CUdevice * pCudaDevice , const char* pszAdapterName )",Gets the CUDA device corresponding to a display adapter.
driver,Direct3D 9 Interoperability,graphics_external_interop,4,cuD3D9GetDevices,"CUresult cuD3D9GetDevices ( unsigned int* pCudaDeviceCount , CUdevice * pCudaDevices , unsigned int cudaDeviceCount , IDirect3DDevice9* pD3D9Device , CUd3d9DeviceList deviceList )",Gets the CUDA devices corresponding to a Direct3D 9 device.
driver,Direct3D 9 Interoperability,graphics_external_interop,5,cuD3D9GetDirect3DDevice,CUresult cuD3D9GetDirect3DDevice ( IDirect3DDevice9** ppD3DDevice ),Get the Direct3D 9 device against which the current CUDA context was created.
driver,Direct3D 9 Interoperability,graphics_external_interop,6,cuGraphicsD3D9RegisterResource,"CUresult cuGraphicsD3D9RegisterResource ( CUgraphicsResource * pCudaResource , IDirect3DResource9* pD3DResource , unsigned int Flags )",Register a Direct3D 9 resource for access by CUDA.
driver,Direct3D 10 Interoperability,graphics_external_interop,1,cuD3D10GetDevice,"CUresult cuD3D10GetDevice ( CUdevice * pCudaDevice , IDXGIAdapter* pAdapter )",Gets the CUDA device corresponding to a display adapter.
driver,Direct3D 10 Interoperability,graphics_external_interop,2,cuD3D10GetDevices,"CUresult cuD3D10GetDevices ( unsigned int* pCudaDeviceCount , CUdevice * pCudaDevices , unsigned int cudaDeviceCount , ID3D10Device* pD3D10Device , CUd3d10DeviceList deviceList )",Gets the CUDA devices corresponding to a Direct3D 10 device.
driver,Direct3D 10 Interoperability,graphics_external_interop,3,cuGraphicsD3D10RegisterResource,"CUresult cuGraphicsD3D10RegisterResource ( CUgraphicsResource * pCudaResource , ID3D10Resource* pD3DResource , unsigned int Flags )",Register a Direct3D 10 resource for access by CUDA.
driver,Direct3D 11 Interoperability,graphics_external_interop,1,cuD3D11GetDevice,"CUresult cuD3D11GetDevice ( CUdevice * pCudaDevice , IDXGIAdapter* pAdapter )",Gets the CUDA device corresponding to a display adapter.
driver,Direct3D 11 Interoperability,graphics_external_interop,2,cuD3D11GetDevices,"CUresult cuD3D11GetDevices ( unsigned int* pCudaDeviceCount , CUdevice * pCudaDevices , unsigned int cudaDeviceCount , ID3D11Device* pD3D11Device , CUd3d11DeviceList deviceList )",Gets the CUDA devices corresponding to a Direct3D 11 device.
driver,Direct3D 11 Interoperability,graphics_external_interop,3,cuGraphicsD3D11RegisterResource,"CUresult cuGraphicsD3D11RegisterResource ( CUgraphicsResource * pCudaResource , ID3D11Resource* pD3DResource , unsigned int Flags )",Register a Direct3D 11 resource for access by CUDA.
driver,VDPAU Interoperability,graphics_external_interop,1,cuGraphicsVDPAURegisterOutputSurface,"CUresult cuGraphicsVDPAURegisterOutputSurface ( CUgraphicsResource * pCudaResource , VdpOutputSurface vdpSurface , unsigned int flags )",Registers a VDPAU VdpOutputSurface object.
driver,VDPAU Interoperability,graphics_external_interop,2,cuGraphicsVDPAURegisterVideoSurface,"CUresult cuGraphicsVDPAURegisterVideoSurface ( CUgraphicsResource * pCudaResource , VdpVideoSurface vdpSurface , unsigned int flags )",Registers a VDPAU VdpVideoSurface object.
driver,VDPAU Interoperability,graphics_external_interop,3,cuVDPAUCtxCreate,"CUresult cuVDPAUCtxCreate ( CUcontext * pCtx , unsigned int flags , CUdevice device , VdpDevice vdpDevice , VdpGetProcAddress* vdpGetProcAddress )",Create a CUDA context for interoperability with VDPAU.
driver,VDPAU Interoperability,graphics_external_interop,4,cuVDPAUGetDevice,"CUresult cuVDPAUGetDevice ( CUdevice * pDevice , VdpDevice vdpDevice , VdpGetProcAddress* vdpGetProcAddress )",Gets the CUDA device associated with a VDPAU device.
driver,EGL Interoperability,graphics_external_interop,1,cuEGLStreamConsumerAcquireFrame,"CUresult cuEGLStreamConsumerAcquireFrame ( CUeglStreamConnection * conn , CUgraphicsResource * pCudaResource , CUstream * pStream , unsigned int timeout )",Acquire an image frame from the EGLStream with CUDA as a consumer.
driver,EGL Interoperability,graphics_external_interop,2,cuEGLStreamConsumerConnect,"CUresult cuEGLStreamConsumerConnect ( CUeglStreamConnection * conn , EGLStreamKHR stream )",Connect CUDA to EGLStream as a consumer.
driver,EGL Interoperability,graphics_external_interop,3,cuEGLStreamConsumerConnectWithFlags,"CUresult cuEGLStreamConsumerConnectWithFlags ( CUeglStreamConnection * conn , EGLStreamKHR stream , unsigned int flags )",Connect CUDA to EGLStream as a consumer with given flags.
